0	0	0.0560879	-2.09684e-05	5.15983e-09
0	1	0.0596634	-2.13138e-05	5.71226e-09
0	2	0.050438	-9.17473e-06	1.73542e-09
0	3	0.0605724	-2.12362e-05	6.26094e-09
0	4	0.0561907	-1.688e-05	4.28295e-09
0	5	0.0523859	-1.68408e-05	4.37705e-09
0	6	0.0541393	-1.64718e-05	4.40589e-09
1	0	0.0435869	-1.32551e-05	2.66064e-09
1	1	0.0523865	-1.68847e-05	4.35678e-09
1	2	0.0593754	-2.35715e-05	6.13167e-09
1	3	0.0696698	-3.07366e-05	9.95198e-09
1	4	0.0541544	-2.01273e-05	4.54517e-09
1	5	0.0421984	-1.07133e-05	2.18095e-09
1	6	0.0548336	-2.13389e-05	4.8398e-09
