0	0	0.126176	-0.000114543	5.69016e-08
0	1	0.076386	-3.76733e-05	1.35595e-08
0	2	0.124524	-0.000115362	5.90888e-08
0	3	0.0695484	-3.05008e-05	1.02241e-08
0	4	0.12645	-0.000119441	6.07797e-08
0	5	0.110526	-9.27579e-05	4.50969e-08
0	6	0.134316	-0.000127452	8.02946e-08
1	0	0.115659	-9.3893e-05	4.77541e-08
1	1	0.15501	-0.000150504	9.97997e-08
1	2	0.159506	-0.000176359	1.17379e-07
1	3	0.0812757	-4.48754e-05	1.6279e-08
1	4	0.233097	-0.000388145	3.48558e-07
1	5	0.267771	-0.000418922	5.45692e-07
1	6	0.123892	-0.000108922	5.54079e-08
