0	164.426	9.54047	212.128
1	161.334	9.79137	210.291
2	165.42	9.41205	212.48
3	158.625	9.89377	208.094
4	185.769	9.46501	233.094
5	176.954	8.96952	221.802
6	168.679	8.11366	209.248
7	171.944	9.31485	218.518
8	209.148	6.20611	240.179
9	195.897	4.14101	216.602
10	198.838	4.45048	221.091
11	195.015	4.63444	218.188
12	215.358	4.65501	238.633
13	200.355	4.12163	220.963
14	190.794	4.46301	213.109
15	183.633	5.80032	212.634
16	194.045	4.17772	214.934
17	183.351	4.78339	207.268
18	185.152	5.34172	211.861
19	171.777	5.66274	200.09
20	179.409	5.67547	207.786
21	166.291	5.47117	193.647
22	170.248	5.63888	198.443
23	153.227	5.15175	178.986
