0	201.498	4.34218	223.209
1	195.83	4.3134	217.397
5	161.87	3.60934	179.917
6	149.069	3.63458	167.242
7	147.63	3.80829	166.671
8	192.947	3.61724	211.033
9	198.812	3.02535	213.939
10	179.66	3.26896	196.005
11	179.863	3.2502	196.114
12	204.132	2.86998	218.482
13	190.771	2.97177	205.63
14	195.909	3.23824	212.1
15	181.001	3.25801	197.291
16	176.202	3.10681	191.736
17	174.246	3.23716	190.432
18	171.618	3.16929	187.464
19	154.973	3.09669	170.456
20	187.419	3.44062	204.622
21	200.677	5.05544	225.954
22	177.079	3.127	192.714
23	174.19	3.36836	191.031
