0	201.636	10.7321	255.297
1	195.105	11.1942	251.076
2	183.812	10.7074	237.349
3	170.772	9.51376	218.34
4	172.563	10.1033	223.08
5	160.445	9.01748	205.532
6	148.549	8.19625	189.53
7	146.924	9.68865	195.367
8	193.305	8.00369	233.323
9	198.513	7.38642	235.445
10	179.698	7.80358	218.716
11	179.437	7.67178	217.796
12	203.88	5.64536	232.107
13	190.387	7.0752	225.763
14	195.54	7.68233	233.952
15	180.398	6.4554	212.675
16	175.783	6.65069	209.037
17	173.937	7.95852	213.729
18	171.022	7.91413	210.592
19	154.735	6.94779	189.474
20	186.972	6.95167	221.731
21	200.171	10.6377	253.359
22	177.476	7.30213	213.987
23	174.525	7.51096	212.08
24	211.519	1.71479	220.093
25	220.159	1.57193	228.018
26	245.745	2.0042	255.766
27	187.295	1.73683	195.979
28	214.776	2.309	226.321
29	226.494	1.4197	233.592
30	213.134	2.13246	223.796
31	232.764	2.02039	242.866
32	256.321	2.00894	266.366
33	220.867	1.69466	229.34
34	218.85	2.34664	230.583
35	269.073	2.06747	279.411
36	263.545	1.77692	272.429
37	237.494	1.62913	245.64
38	261.728	2.23278	272.892
39	189.508	1.98482	199.432
