0	201.346	9.89969	250.844
1	195.781	11.1693	251.628
2	184.231	9.98881	234.175
3	171.819	9.8475	221.056
4	173.078	9.94223	222.789
5	160.8	8.17131	201.656
6	149.061	7.59136	187.018
7	147.174	9.66825	195.515
8	193.854	7.68074	232.258
9	198.194	7.13456	233.866
10	179.652	7.79595	218.632
11	179.748	7.85099	219.003
12	204.035	5.69202	232.495
13	190.487	5.89195	219.947
14	196.511	6.87414	230.881
15	181.278	5.87608	210.658
16	175.874	6.59601	208.854
17	173.935	8.38942	215.882
18	171.435	8.5012	213.941
19	154.922	7.12901	190.567
20	187.35	7.25588	223.629
21	201.725	11.1167	257.308
22	177.37	7.57944	215.268
23	175.47	7.87209	214.831
