0	163.626	8.44172	205.834
1	160.511	8.8559	204.79
2	163.809	8.76932	207.655
3	158.226	9.16107	204.032
4	185.514	9.05435	230.786
5	175.843	7.92318	215.458
6	167.525	7.58895	205.469
7	171.721	9.54242	219.433
8	208.534	6.5486	241.277
9	195.116	4.04242	215.328
10	197.854	4.2168	218.938
11	194.76	4.52235	217.372
12	214.691	4.56867	237.534
13	199.781	4.36677	221.615
14	190.569	4.58806	213.509
15	182.9	4.54414	205.621
16	193.889	4.29749	215.377
17	182.603	4.61486	205.677
18	185.369	5.21972	211.468
19	170.858	5.65075	199.112
20	178.766	5.47072	206.12
21	166.23	5.38726	193.167
22	169.885	5.48159	197.293
23	152.967	4.96001	177.767
24	190.282	1.73467	198.955
25	211.735	1.66369	220.053
26	198.193	1.43654	205.375
27	236.137	1.34767	242.876
28	214.189	1.37183	221.048
29	243.798	1.10562	249.326
30	237.547	1.00875	242.591
31	206.978	1.19952	212.976
32	240.837	1.22576	246.966
33	273.996	1.34748	280.733
34	234.72	1.46275	242.034
35	183.807	1.61973	191.906
36	250.33	1.44409	257.55
37	189.901	1.36184	196.71
38	208.04	1.6488	216.284
39	241.45	2.23061	252.603
