0	164.845	9.67843	213.237
1	161.283	9.71494	209.858
2	164.588	9.38707	211.523
3	159.254	9.43018	206.405
4	186.179	9.56856	234.022
5	176.999	9.00386	222.018
6	168.144	8.0505	208.396
7	172.424	9.56248	220.237
8	209.308	6.23771	240.497
9	195.628	4.13513	216.304
10	198.125	4.36138	219.932
11	195.631	4.65167	218.889
12	214.951	4.68347	238.368
13	199.985	4.22806	221.125
14	191.406	4.61305	214.472
15	183.257	4.4681	205.598
16	194.298	4.29384	215.767
17	182.979	4.79198	206.939
18	185.969	5.30308	212.484
19	171.835	5.63728	200.021
20	179.396	5.68028	207.798
21	166.367	5.43839	193.559
22	169.976	5.55609	197.756
23	153.386	5.1041	178.906
