0	0	0	0	0 0	
0	1	0.922106	26.9972	0.0037384	4.88549
0	2	0.951522	-35.9404	0.0018097	2.38566
0	3	0.967659	-50.3005	0.00149594	1.88979
0	4	0.956127	-52.3869	0.00180122	2.38499
0	5	0.994726	-41.8436	0.00134265	1.61848
0	6	0.908143	-34.2296	0.00144669	2.02273
0	7	0.90107	-42.9503	0.00141787	1.94487
0	8	0.951268	-54.7245	0.00116115	1.51584
0	9	0.93638	-52.9284	0.00151511	2.12209
0	10	0.972679	-62.7977	0.00127805	1.66025
0	11	0.968193	-48.8982	0.00169397	2.18771
0	12	0.931698	-63.9409	0.00176846	2.37993
0	13	0.943925	-42.0554	0.00202371	2.62262
0	14	0.949981	-61.1458	0.00190073	2.51691
0	15	0.901779	-29.722	0.00162495	2.28881
0	16	1.03974	-93.7582	0.00266486	3.21595
0	17	1.0184	-50.0177	0.00295884	3.68206
0	18	0.872185	-47.5302	0.00197466	2.91819
0	19	1.0214	-42.4328	0.00277853	3.54304
0	20	1.03449	-79.6958	0.00384242	4.93517
0	21	1.05042	-66.2565	0.00207006	2.49774
0	22	1.0244	-59.4096	0.00194568	2.40576
0	23	1.02067	-59.9448	0.00138582	1.70459
0	24	1.01823	-77.58	0.00321251	4.04895
0	25	1.01834	-60.5919	0.00164538	2.01327
0	26	1.04889	-57.4422	0.00165918	1.98193
0	27	1.03092	-66.4807	0.00150129	1.85512
0	28	1.02571	-73.3214	0.00149588	1.84376
0	29	1.01594	-67.9171	0.00170201	2.037
0	30	1.05525	-58.88	0.00214872	2.39017
0	31	1.06516	-87.8269	0.00377653	4.78372
