0	0	0	0	0
0	1	13051.1	1345.37	19778
0	2	12393.7	1021.7	17502.1
0	3	12448.7	1174.16	18319.5
0	4	12066.4	1117.62	17654.5
0	5	11845.9	1123.61	17463.9
0	6	11719	1171.76	17577.8
0	7	11503.1	1140.67	17206.4
0	8	11316.7	1282.74	17730.4
0	9	10934.1	1441.3	18140.6
0	10	10281.6	1619.85	18380.8
0	11	9726.34	1630.96	17881.1
0	12	9297.47	1611.42	17354.5
0	13	9819.38	562.685	12632.8
0	14	9807.21	555.361	12584
0	15	9790.84	541.651	12499.1
0	16	9795.86	547.803	12534.9
0	17	9805.09	577.145	12690.8
0	18	9826.01	631.688	12984.4
0	19	9628.65	1366.42	16460.7
0	20	9744.27	1441.14	16950
0	21	10215.6	1432.79	17379.5
0	22	10782.7	1314.91	17357.2
0	23	11301.6	1119.66	16899.9
0	24	11559.1	960.674	16362.5
0	25	11815.9	908.227	16357.1
0	26	11947.7	907.54	16485.4
0	27	12105.8	833.123	16271.4
0	28	12290.8	801.809	16299.8
0	29	12264.9	652.238	15526.1
0	30	12291.5	519.117	14887.1
0	31	0	0	0
1	0	12382.6	1058.77	17676.4
1	1	12248.8	874.089	16619.2
1	2	12073	857.55	16360.7
1	3	11930.3	888.678	16373.7
1	4	11745.5	1085.77	17174.4
1	5	11260.6	1559.12	19056.2
1	6	10479.7	1649.86	18729
1	7	9946.87	1575.63	17825
1	8	9696.21	1456.22	16977.3
1	9	9607.26	1288.49	16049.7
1	10	9855.86	691.698	13314.3
1	11	9864.71	612.273	12926.1
1	12	9859.16	597.401	12846.2
1	13	9852.82	619.888	12952.3
1	14	9839.17	662.343	13150.9
1	15	9837.19	697.726	13325.8
1	16	9583.78	1315.95	16163.6
1	17	9577.79	1533.37	17244.7
1	18	9814.15	1638.14	18004.8
1	19	10362.6	1770.23	19213.8
1	20	11368.8	1412.06	18429.1
1	21	11753.1	875.703	16131.6
1	22	11891.9	777.433	15779.1
1	23	12015.4	772.285	15876.8
1	24	12142.8	799.918	16142.4
1	25	12281.6	814.752	16355.3
1	26	12324.6	798.308	16316.1
1	27	12939.2	1159.15	18735
1	28	13050.5	1357.22	19836.6
1	29	15193.7	2481.05	27598.9
1	30	17759.5	3754.63	36532.7
1	31	40824.9	10355.4	92601.7
0	0	0	0	0
0	1	13851.1	1756.96	22635.9
0	2	12406.9	1036.69	17590.4
0	3	12487.9	1210.77	18541.7
0	4	12085.7	1147.16	17821.5
0	5	11854.4	1142.96	17569.2
0	6	11718.9	1151.82	17478
0	7	11506.2	1129.05	17151.4
0	8	11341.2	1204.63	17364.3
0	9	11090.6	1202.94	17105.3
0	10	10788.1	1168.76	16631.9
0	11	10450.1	1079.3	15846.6
0	12	9865.92	554.748	12639.7
0	13	9838.56	529.173	12484.4
0	14	9825.4	524.311	12447
0	15	9809.22	516.253	12390.5
0	16	9816.7	519.624	12414.8
0	17	9829	533.799	12498
0	18	9852.69	553.814	12621.8
0	19	9908.4	595.236	12884.6
0	20	10287.5	970.592	15140.4
0	21	10630.5	1080.63	16033.6
0	22	10950.9	1116.65	16534.1
0	23	11305.6	1107.61	16843.7
0	24	11559.8	984.362	16481.6
0	25	11819.7	920.599	16422.7
0	26	11951.2	915.669	16529.6
0	27	12106.7	834.832	16280.8
0	28	12291.1	802.256	16302.4
0	29	12264.9	652.246	15526.1
0	30	12291.5	519.117	14887.1
0	31	0	0	0
1	0	12454.3	1126.57	18087.1
1	1	12251.8	877.43	16638.9
1	2	12075.2	861.29	16381.7
1	3	11935.7	900.234	16436.9
1	4	11759.9	1150.8	17513.9
1	5	11333.8	1328.73	17977.4
1	6	10878.6	1252.18	17139.5
1	7	10527.6	1131.11	16183.1
1	8	9983.22	691.188	13439.2
1	9	9901.37	603.79	12920.3
1	10	9892.41	590.441	12844.6
1	11	9884.97	579.422	12782.1
1	12	9876.85	573.152	12742.6
1	13	9878.31	582.725	12791.9
1	14	9875.74	590.592	12828.7
1	15	9881.35	591.334	12838
1	16	9900.87	618.166	12991.7
1	17	10206	951.603	14964
1	18	10504.7	1155.38	16281.6
1	19	10865.3	1283.92	17284.9
1	20	11399.7	1303.27	17916.1
1	21	11756.9	904.348	16278.7
1	22	11892.5	779.444	15789.7
1	23	12015.8	773.231	15881.9
1	24	12143.4	800.908	16148
1	25	12282.2	815.577	16360.1
1	26	12325.1	798.994	16320.1
1	27	13028.9	1210.97	19083.7
1	28	13528.6	1605.5	21556.1
1	29	21358.5	4142.75	42072.2
1	30	44811.2	8956.29	89592.7
1	31	45188	10996	100168
