0	0	0	0	0	0
0	1	0.861518	64.5949	0.000110536	0.216669
0	2	0.932229	-6.55521	0.000499552	0.938386
0	3	0.851557	-2.91393	0.000740011	1.44712
0	4	0.911211	-2.65196	0.000383686	0.708786
0	5	0.968898	-31.4311	0.0002981	0.488407
0	6	0.943637	17.9778	0.00038619	0.656367
0	7	0.933505	-14.4368	0.000334438	0.590234
0	8	0.922123	-3.89355	0.000269672	0.477424
0	9	0.887173	4.00069	0.000254316	0.447752
0	10	0.89565	6.10389	0.000229942	0.403639
0	11	0.90721	3.14578	0.000205039	0.347512
0	12	0.941111	1.91076	0.000212528	0.33631
0	13	0.917968	2.84241	0.00016661	0.275928
0	14	0.963271	-19.1516	0.000199556	0.298576
0	15	0.920472	-1.30855	0.000294192	0.466737
0	16	0.894486	-5.54918	0.000106262	0.153323
0	17	0.912317	9.90344	0.000190758	0.299549
0	18	0.92792	-55.7509	0.000115899	0.16782
0	19	0.929999	23.6462	0.000188352	0.290006
0	20	0.92086	-6.61821	0.000719732	1.21597
0	21	0.954274	24.8703	0.000451852	0.726832
0	22	0.940973	1.25224	0.000232649	0.405347
0	23	0.938519	8.81887	0.000251221	0.434645
0	24	0.942201	17.7256	0.000260739	0.408964
0	25	0.911863	-5.39358	0.000321806	0.589339
0	26	0.938421	7.46819	0.000321904	0.584255
0	27	0.936659	0.980873	0.000422627	0.771126
0	28	0.930389	12.1858	0.00049428	0.890702
0	29	0.931281	0.965448	0.000396716	0.731919
0	30	0.948403	-6.734	0.00677909	12.9958
0	31	0	0	0	0
1	0	1.05982	5.62815	0.00449233	0.259273
1	1	1.09984	-7.98582	0.000831381	0.021898
1	2	1.09247	4.87988	0.000681696	0.0478657
1	3	1.0822	-4.48931	0.00129925	0.111446
1	4	1.1096	9.79741	0.000546795	0.0092105
1	5	1.11915	-16.0325	0.000497242	0.00303483
1	6	1.08858	-7.60567	0.000388439	0.0108175
1	7	1.09213	-9.98998	0.000406485	0.00631956
1	8	1.11965	-2.06739	0.000425172	0.149114
1	9	1.10244	-11.1501	0.000386876	0.00461147
1	10	1.06134	-6.07783	0.000147041	0.00523887
1	11	1.09087	19.6685	0.000160034	0.000535206
1	12	1.0861	11.8854	0.000310027	0.00317097
1	13	1.13059	-30.5336	0.000359739	0.000516996
1	14	1.09198	-8.23829	0.000342367	0.0072804
1	15	1.0864	1.42161	0.000347224	0.251124
1	16	0.963526	3.99904	0.000298149	0.0308317
1	17	0.984669	-10.751	0.000314296	0.00443113
1	18	0.955299	-6.52735	0.000326056	0.013259
1	19	0.96963	9.46579	0.000319211	0.00637074
1	20	1.01699	-11.2872	0.000194316	0.00213219
1	21	0.96967	6.51821	0.000425318	0.0184586
1	22	0.988	-12.2349	0.000304126	0.00312878
1	23	0.982244	-9.38296	0.000544267	0.0112868
1	24	0.965553	-11.6499	0.000524946	0.00727711
1	25	0.981369	-12.7948	0.000518551	0.00578878
1	26	1.01361	-21.1956	0.000722848	0.0028512
1	27	0.981163	3.08458	0.000581403	0.0991209
1	28	0.940772	-23.0035	0.000685443	0.00240027
1	29	0.987184	3.72323	3.40265e-05	0.000729845
1	30	0.964376	19.8006	3.59263e-05	0.000376099
1	31	1.00765	-33.4546	5.16206e-05	0.000406033
