	0	0	0	0	0	0
        0       1       0.884267        15.8474 0.000284207     0.24365
	0	2	0.929885	-4.42248	0.000218103	0.220183
	0	3	0.848673	1.59221	0.000182482	0.222161
	0	4	0.909736	-1.0353	0.000177912	0.214227
	0	5	0.96812	-30.2973	0.000169734	0.197244
	0	6	0.942669	18.3919	0.000167839	0.192194
	0	7	0.933517	-14.8787	0.000157038	0.204766
	0	8	0.92251	-4.95949	0.000137653	0.18687
	0	9	0.887583	2.83886	0.000124186	0.18081
	0	10	0.894737	7.35483	0.000121691	0.169582
	0	11	0.907347	2.63922	0.000118943	0.159151
	0	12	0.941217	1.02527	8.54787e-05	0.115741
	0	13	0.917857	2.10618	7.78322e-05	0.106438
	0	14	0.963427	-20.1372	0.000172076	0.178201
	0	15	0.920018	-1.24571	0.000188797	0.24066
	0	16	0.892194	-1.37088	9.65104e-05	0.136803
	0	17	0.911873	10.0929	0.000124628	0.153271
	0	18	0.92573	-52.5521	8.05794e-05	0.113243
	0	19	0.929904	23.3323	0.000133056	0.149961
	0	20	0.925512	-12.9275	0.000224863	0.309828
	0	21	0.954732	23.5118	0.000148816	0.190777
	0	22	0.941612	-0.241593	0.00013485	0.183179
	0	23	0.939497	6.74886	0.000138294	0.18432
	0	24	0.940697	19.9775	0.000143819	0.182963
	0	25	0.911636	-5.48515	0.00012607	0.164678
	0	26	0.939551	4.90652	0.000155534	0.188492
	0	27	0.937837	-2.0275	0.000163136	0.197152
	0	28	0.929343	12.7081	0.000200363	0.234036
	0	29	0.931947	-1.17281	0.000192309	0.219438
	0	30	0.91655	53.6074	0.000593188	1.02038
	0	31	0	0	0	0
	1	0	1.03903	40.2809	0.000506921	0.77702
	1	1	1.10169	-10.6234	0.000387192	0.538116
	1	2	1.09272	4.8976	0.000346635	0.4626
	1	3	1.08552	-10.3602	0.000309774	0.437542
	1	4	1.11011	9.52893	0.000357514	0.443045
	1	5	1.11911	-15.8697	0.000301796	0.380479
	1	6	1.0884	-7.01885	0.000254073	0.344108
	1	7	1.09197	-9.86862	0.000293838	0.337538
	1	8	1.11957	-2.61916	0.000348575	0.336878
	1	9	1.10144	-10.0813	0.000338102	0.32164
	1	10	1.06205	-7.86878	0.000254739	0.291959
	1	11	1.09085	19.6752	0.000334581	0.280225
	1	12	1.08589	11.6373	0.000292519	0.250052
	1	13	1.13032	-30.1354	0.000345397	0.28641
	1	14	1.09211	-8.78095	0.000307578	0.27942
	1	15	1.08724	1.60656	0.000289752	0.256217
	1	16	0.962382	5.73268	0.000160832	0.230727
	1	17	0.984803	-11.0014	0.000178723	0.242415
	1	18	0.955071	-6.16335	9.97332e-05	0.137891
	1	19	0.969082	10.5131	0.000152845	0.199267
	1	20	1.01785	-12.6253	0.000168549	0.21192
	1	21	0.970541	5.39033	0.000160532	0.192415
	1	22	1.00958	-43.2835	0.000229937	0.430718
	1	23	0.983562	-10.306	0.000197747	0.178147
	1	24	0.965508	-11.4515	0.000161171	0.147326
	1	25	0.980461	-10.5613	0.00015926	0.113992
	1	26	1.03939	-63.4138	0.000427925	0.251236
	1	27	0.985194	-1.05281	0.000259916	0.108636
	1	28	0.945247	-28.4565	0.000176393	0.0889204
	1	29	1.00067	-19.5645	0.000290809	0.125635
	1	30	0.99625	17.2906	2.91295e-05	0.0337825
	1	31	1.01908	-76.966	2.75777e-05	0.0606029
