	0	0	0	0	0	0
	0	1	0.974308	-31.5357	0.000909436	1.5612
	0	2	0.954692	-41.9791	0.000203997	0.306205
	0	3	0.974345	-49.8796	0.000185082	0.279842
	0	4	0.959123	-55.3147	0.000177572	0.275792
	0	5	1.00988	-53.8179	0.00017063	0.268386
	0	6	0.901451	-24.691	0.000147421	0.252215
	0	7	0.914609	-54.5253	0.000134546	0.225056
	0	8	0.956009	-56.7509	0.000160349	0.271112
	0	9	0.938381	-47.2177	0.000154155	0.267189
	0	10	0.975078	-62.7294	0.000145035	0.24268
	0	11	0.986627	-62.8821	0.000162009	0.270631
	0	12	0.938619	-70.3623	0.00012083	0.20803
	0	13	0.948032	-40.1701	0.000147411	0.253403
	0	14	0.958652	-62.3305	0.000137933	0.232911
	0	15	0.919857	-44.2627	0.000137023	0.238287
	0	16	1.03628	-85.998	0.000125701	0.176403
	0	17	1.04343	-65.2276	0.000188904	0.286195
	0	18	0.88898	-61.8195	0.000107199	0.191978
	0	19	1.05332	-69.0278	0.000187619	0.293744
	0	20	1.02647	-71.4849	0.000168885	0.270739
	0	21	1.05686	-70.146	0.000185513	0.291288
	0	22	1.04041	-68.304	0.00019092	0.302668
	0	23	1.03256	-66.1017	0.000193693	0.31345
	0	24	1.0379	-91.5956	0.000363951	0.599505
	0	25	1.02352	-63.7978	0.000201666	0.328637
	0	26	1.05825	-62.817	0.000217618	0.340837
	0	27	1.04539	-79.6147	0.000230608	0.345085
	0	28	1.03916	-83.7634	0.000210847	0.312164
	0	29	1.01592	-64.1141	0.000228842	0.35464
	0	30	1.06572	-65.4421	0.000235632	0.349139
	0	31	1.05423	-83.6759	0.000348755	0.472073
	1	0	1.10858	73.8428	0.00195672	2.30834
	1	1	1.05836	69.6207	0.000528675	0.604292
	1	2	1.10006	77.1346	0.000924314	0.832283
	1	3	1.04543	74.8794	0.000477347	0.565689
	1	4	1.09826	66.8117	0.000956541	0.783745
	1	5	1.08114	53.2032	0.000462884	0.527034
	1	6	1.01512	57.8083	0.000375667	0.525913
	1	7	1.04445	38.6953	0.000301669	0.440245
	1	8	1.10886	43.8811	0.000363721	0.538319
	1	9	1.08984	38.0368	0.000326013	0.519444
	1	10	1.10669	56.9496	0.000371998	0.570892
	1	11	1.09203	52.8421	0.000195869	0.255307
	1	12	1.12428	50.8228	0.000328445	0.520714
	1	13	1.09364	31.2989	0.00022539	0.361006
	1	14	1.05561	60.7394	0.000251321	0.41543
	1	15	1.08695	49.0253	0.000242987	0.389121
	1	16	1.18571 32.0182	0.000334851	0.432461
	1	17	1.16052	36.7991	0.000287735	0.391797
	1	18	1.17969	36.0308	0.000350837	0.449531
	1	19	1.14997	59.1633	0.00023395	0.357307
	1	20	1.157	50.3667	0.000246186	0.371099
	1	21	1.16428	33.5555	0.000190651	0.299321
	1	22	1.09008	44.2678	0.000203689	0.34473
	1	23	1.19165	39.095	0.000224339	0.371615
	1	24	1.14444	39.7425	0.000211427	0.387282
	1	25	1.18152	64.5299	0.000238252	0.410697
	1	26	1.19709	34.7806	0.000194841	0.35997
	1	27	1.15923	62.452	0.000181583	0.338052
	1	28	1.17895	23.3059	0.000167036	0.318687
	1	29	1.15906	37.0172	0.000135146	0.266472
	1	30	1.18262	14.3627	0.000147559	0.275176
	1	31	1.13668	41.2684	0.000546089	0.505902
	2	0	0	0	0	0
	2	1	0.883876	15.7458	0.000397116	0.613914
	2	2	0.929956	-5.17628	0.000250794	0.420248
	2	3	0.849919	-0.92304	0.000243047	0.437647
	2	4	0.910176	-2.35822	0.000257191	0.443992
	2	5	0.96739	-29.687	0.000277932	0.475743
	2	6	0.942515	18.128	0.000290163	0.515366
	2	7	0.933243	-14.5322	0.000221583	0.373648
	2	8	0.921433	-3.4919	0.000217174	0.386244
	2	9	0.886662	4.22287	0.000197386	0.347534
	2	10	0.895421	5.9835	0.000199988	0.349547
	2	11	0.907368	2.45234	0.000212587	0.369884
	2	12	0.940917	1.38531	0.000215214	0.365915
	2	13	0.917995	2.21497	0.000183579	0.317602
	2	14	0.962729	-19.3333	0.000214528	0.358802
	2	15	0.921075	-2.68244	0.000328525	0.575798
	2	16	0.892787	-2.48542	0.000171025	0.292748
	2	17	0.912345	9.26641	0.000221701	0.378988
	2	18	0.925874	-52.202	0.000170333	0.28481
	2	19	0.930308	22.3803	0.000237386	0.397005
	2	20	0.923646	-10.3428	0.000510332	0.875331
	2	21	0.954515	23.9333	0.000432401	0.758723
	2	22	0.940892	0.673522	0.000218184	0.377999
	2	23	0.938374	8.38303	0.000240112	0.424584
	2	24	0.940753	19.6195	0.000265754	0.474595
	2	25	0.911212	-5.01874	0.000220387	0.391011
	2	26	0.938765	5.41656	0.000242878	0.394798
	2	27	0.937295	-1.34576	0.000243891	0.421116
	2	28	0.930017	11.4102	0.000310324	0.538307
	2	29	0.930915	0.117743	0.000255343	0.424901
	2	30	0.939959	6.31512	0.000484434	0.792817
	2	31	0	9.28373e-315	8.39912e-323	0
	3	0	1.05876	8.09927	0.000806347	1.36766
	3	1	1.10052	-8.69733	0.000595042	0.964992
	3	2	1.09284	4.96064	0.000616527	1.01946
	3	3	1.08538	-9.87786	0.00053145	0.87904
	3	4	1.10937	10.9156	0.000596655	0.962936
	3	5	1.11819	-14.2235	0.000503727	0.794347
	3	6	1.08705	-4.70604	0.000465508	0.79686
	3	7	1.0908	-8.12962	0.000517455	0.821818
	3	8	1.11849	-0.530697	0.000580107	0.886603
	3	9	1.1017	-10.5371	0.000505089	0.792803
	3	10	1.06147	-6.33194	0.000400307	0.68773
	3	11	1.09094	19.8573	0.000407732	0.629431
	3	12	1.08525	12.6821	0.00038701	0.615001
	3	13	1.13032	-30.0371	0.00042212	0.647335
	3	14	1.09046	-5.78404	0.000364155	0.586531
	3	15	1.08513	4.13788	0.000420724	0.67912
	3	16	0.963349	4.13186	0.00031164	0.544393
	3	17	0.985812	-12.5796	0.000291968	0.507896
	3	18	0.955495	-6.75343	0.000292088	0.523659
	3	19	0.97045	8.18501	0.00026693	0.495922
	3	20	1.01678	-11.0965	0.000173775	0.258186
	3	21	0.969999	6.31826	0.000241161	0.461156
	3	22	1.01031	-42.4689	0.000145316	0.287816
	3	23	1.01428	-57.9641	0.000196163	0.691337
	3	24	0.965552	-11.5829	0.000213529	0.425168
	3	25	0.981591	-12.9828	0.000202325	0.402253
	3	26	1.01553	-23.7892	0.000233234	0.455039
	3	27	1.00599	-26.2989	0.000154124	0.305117
	3	28	0.940143	-23.2495	0.000147805	0.315492
	3	29	0.986823	2.79038	0.000152308	0.330188
	3	30	1.00547	-20.5248	2.36727e-05	0.0956733
	3	31	1.01026	-41.0265	2.72587e-05	0.105547
