0	0	15	0	1
0	1	15	0	1.03458
0	2	15	0	1.04731
0	3	15	0	1.02582
0	4	15	0	1.04334
0	5	15	0	0.991085
0	6	15	0	1.11026
0	7	15	0	1.096
0	8	15	0	1.0474
0	9	15	0	1.06681
0	10	15	0	1.02692
0	11	15	0	1.01687
0	12	15	0	1.06728
0	13	15	0	1.05605
0	14	15	0	1.0446
0	15	15	0	1.08831
0	16	15	0	0.967281
0	17	15	0	0.958654
0	18	15	0	1.10022
0	19	15	0	0.949723
0	20	15	0	0.974256
0	21	15	0	0.946549
0	22	15	0	0.963405
0	23	15	0	0.970177
0	24	15	0	0.926137
0	25	15	0	0.978422
0	26	15	0	0.94524
0	27	15	0	0.957689
0	28	15	0	0.944547
0	29	15	0	0.983876
0	30	15	0	0.937192
0	31	15	0	0.949067
1	0	15	0	0.866405
1	1	15	0	0.9413
1	2	15	0	0.900335
1	3	15	0	0.952439
1	4	15	0	0.903479
1	5	15	0	0.921175
1	6	15	0	0.982175
1	7	15	0	0.956815
1	8	15	0	0.898057
1	9	15	0	0.915799
1	10	15	0	0.899676
1	11	15	0	0.913768
1	12	15	0	0.886773
1	13	15	0	0.913077
1	14	15	0	0.94649
1	15	15	0	0.918801
1	16	15	0	0.838917
1	17	15	0	0.858893
1	18	15	0	0.845543
1	19	15	0	0.867698
1	20	15	0	0.862589
1	21	15	0	0.857507
1	22	15	0	0.916219
1	23	15	0	0.838428
1	24	15	0	0.873218
1	25	15	0	0.845745
1	26	15	0	0.834222
1	27	15	0	0.862089
1	28	15	0	0.847526
1	29	15	0	0.862312
1	30	15	0	0.844238
1	31	15	0	0.85549
2	0	15	0	1
2	1	15	0	1.13499
2	2	15	0	1.07546
2	3	15	0	1.17943
2	4	15	0	1.09939
2	5	15	0	1.03593
2	6	15	0	1.06066
2	7	15	0	1.07474
2	8	15	0	1.08737
2	9	15	0	1.13116
2	10	15	0	1.11883
2	11	15	0	1.10591
2	12	15	0	1.06398
2	13	15	0	1.09219
2	14	15	0	1.04123
2	15	15	0	1.08747
2	16	15	0	1.1235
2	17	15	0	1.09834
2	18	15	0	1.08183
2	19	15	0	1.07779
2	20	15	0	1.08316
2	21	15	0	1.04735
2	22	15	0	1.0662
2	23	15	0	1.06804
2	24	15	0	1.06336
2	25	15	0	1.09909
2	26	15	0	1.06768
2	27	15	0	1.06892
2	28	15	0	1.07603
2	29	15	0	1.07604
2	30	15	0	1.06543
2	31	15	0	1
3	0	15	0	0.937428
3	1	15	0	0.897587
3	2	15	0	0.915718
3	3	15	0	0.919794
3	4	15	0	0.899074
3	5	15	0	0.889807
3	6	15	0	0.918058
3	7	15	0	0.914921
3	8	15	0	0.89108
3	9	15	0	0.907036
3	10	15	0	0.940765
3	11	15	0	0.914616
3	12	15	0	0.92059
3	13	15	0	0.884065
3	14	15	0	0.910566
3	15	15	0	0.919441
3	16	15	0	1.03836
3	17	15	0	1.01446
3	18	15	0	1.04666
3	19	15	0	1.03207
3	20	15	0	0.983382
3	21	15	0	1.03275
3	22	15	0	1.01343
3	23	15	0	1.01954
3	24	15	0	1.03633
3	25	15	0	1.01907
3	26	15	0	0.987675
3	27	15	0	1.01936
3	28	15	0	1.0597
3	29	15	0	1.01545
3	30	15	0	1.02837
3	31	15	0	0.994169
