0	164.175	3.45538	181.452
1	160.874	3.21596	176.953
2	164.312	3.13046	179.964
3	158.32	3.11919	173.916
4	185.654	3.37306	202.519
5	176.026	3.24247	192.239
6	167.788	2.99662	182.771
7	171.52	3.02802	186.66
8	208.618	3.16683	224.452
9	195.253	2.65396	208.523
10	198.123	2.69032	211.575
11	194.728	2.77423	208.599
12	215.038	2.75795	228.828
13	199.869	2.63446	213.042
14	190.476	2.91772	205.064
15	183.037	2.7357	196.716
16	193.676	2.70872	207.219
17	182.914	2.82861	197.057
18	185.002	2.67534	198.378
19	170.951	2.83753	185.139
20	178.454	2.87696	192.839
21	166.22	2.79995	180.22
22	169.833	2.69838	183.325
23	152.937	2.89453	167.41
24	190.174	1.71824	198.765
25	211.194	1.63072	219.348
26	198.039	1.40076	205.043
27	235.627	1.30626	242.159
28	214.025	1.34692	220.76
29	243.276	1.09182	248.735
30	237.308	1.00499	242.333
31	206.517	1.19309	212.482
32	240.485	1.15681	246.269
33	273.437	1.28654	279.869
34	234.345	1.35043	241.097
35	183.26	1.55149	191.017
36	249.952	1.38424	256.874
37	189.351	1.28638	195.783
38	207.577	1.57209	215.437
39	240.807	2.17156	251.665
