0	6.973	1175.940	1059.750	1176.090	1059.520
1	7.121	-9999	1087.900	-9999	1088.060
2	7.279	1237.490	1108.890	1237.910	1109.130
3	7.452	1256.030	1129.340	1255.280	1128.670
4	7.648	1275.520	1151.720	1274.810	1153.960
0	9.630	1581.030	1437.200	1581.230	1436.990
1	10.120	-9999	1496.470	-9999	1497.250
2	10.706	1730.580	-9999	1730.580	-9999
3	11.427	1850.590	1687.270	1850.130	1688.030
4	12.369	1988.760	-9999	1986.980	-9999
