0	0	0	0	0
0	1	1959.05	483.935	4378.72
0	2	2056.33	172.575	2919.21
0	3	1995	164.049	2815.25
0	4	2015	142.103	2725.51
0	5	1885.5	136.806	2569.53
0	6	2052.51	159.18	2848.41
0	7	2032.88	159.251	2829.13
0	8	1924.76	157.581	2712.66
0	9	1917.61	167.66	2755.91
0	10	1830.74	163.019	2645.83
0	11	1771.96	155.014	2547.04
0	12	1772.28	78.4218	2164.39
0	13	1719.38	76.4642	2101.7
0	14	1721.58	74.4564	2093.87
0	15	1774.22	76.5939	2157.19
0	16	1615.23	69.0328	1960.4
0	17	1584.76	69.3061	1931.29
0	18	1860.05	84.4079	2282.09
0	19	1580.12	74.0627	1950.43
0	20	1673.76	123.677	2292.15
0	21	1670.9	140.671	2374.26
0	22	1732.44	147.059	2467.74
0	23	1783.64	140.546	2486.38
0	24	1839.1	117.542	2426.81
0	25	1863.79	110.167	2414.62
0	26	1825.95	98.7333	2319.61
0	27	1881.7	96.536	2364.38
0	28	1920.67	82.478	2333.06
0	29	1951.87	74.9226	2326.48
0	30	1869.95	71.5765	2227.83
0	31	1907.66	70.4512	2259.91
1	0	1842.29	1153.13	7607.95
1	1	1968.84	890.374	6420.71
1	2	1879.4	579.264	4775.71
1	3	1977.75	494.787	4451.68
1	4	1906.37	234.585	3079.29
1	5	1963.48	133.037	2628.66
1	6	2072.84	133.373	2739.71
1	7	2027	119.189	2622.94
1	8	1875.95	106.907	2410.49
1	9	1897.29	106.516	2429.87
1	10	1834.61	102.82	2348.71
1	11	1839.03	112.218	2400.12
1	12	1707.62	159.506	2505.15
1	13	1715.89	164.052	2536.15
1	14	1718.33	161.417	2525.42
1	15	1649.37	141.523	2356.99
1	16	1476.76	76.1689	1857.61
1	17	1504.71	76.0531	1884.98
1	18	1480.72	73.8907	1850.18
1	19	1499.5	75.6891	1877.95
1	20	1497.53	73.9937	1867.5
1	21	1503.53	73.6014	1871.54
1	22	1596	78.5814	1988.91
1	23	1468.03	74.0734	1838.4
1	24	1582.87	134.77	2256.72
1	25	1544.78	145.561	2272.59
1	26	1583.02	149.215	2329.09
1	27	1658.82	148.95	2403.57
1	28	1728.3	112.996	2293.28
1	29	1770.58	102.9	2285.08
1	30	1775.42	99.7264	2274.06
1	31	1805.06	103.714	2323.63
