0	164.703	9.35198	211.463
1	165.523	5.97021	195.374
2	202.774	10.0899	253.224
3	1.86088	95.049	477.106
4	78.6032	37.9212	268.209
5	71.3787	26.1183	201.97
6	-735.943	220.384	365.979
7	-766.602	446.179	1464.29
8	-37.1262	53.6141	230.944
9	-1136.63	433.358	1030.16
10	-1085.81	263.646	232.415
11	-588.87	399.468	1408.47
12	252.553	148.259	993.851
13	157.392	391.98	2117.29
14	-620.966	174.066	249.366
15	-1206.75	308.156	334.035
16	-725.42	197.604	262.6
17	-861.143	228.961	283.664
18	67.7937	89.5095	515.341
19	-1374.39	351.027	380.747
20	-1585.04	424.411	537.01
21	-1203.24	308.747	340.492
22	-1552.94	501.53	954.711
23	-1778.51	455.738	500.184
