0	0	152.128	1.33423	158.799
0	1	128.757	4.19844	149.749
0	2	139.643	1.57122	147.499
0	3	144.694	1.45289	151.958
0	4	151.128	1.71079	159.682
0	5	141.944	1.52533	149.571
0	6	126.65	1.73048	135.303
0	7	156.122	1.65708	164.408
0	8	152.241	1.79467	161.214
0	9	145.516	1.75259	154.279
0	10	156.109	1.44443	163.331
0	11	154.726	1.56936	162.573
0	12	170.558	1.61517	178.634
0	13	137.832	2.06804	148.173
0	14	159.262	1.75933	168.058
0	15	146.487	1.90683	156.021
0	16	168.183	1.73574	176.861
0	17	149.762	1.77269	158.625
0	18	204.492	1.38729	211.428
0	19	152.125	1.69861	160.618
0	20	158.99	1.65532	167.267
0	21	152.351	1.59613	160.331
0	22	152.929	1.55524	160.705
0	23	151.997	1.57764	159.885
0	24	236.992	3.36337	253.809
0	25	150.48	1.55589	158.26
0	26	144.849	1.34074	151.552
0	27	162.582	1.30441	169.104
0	28	182.912	4.16168	203.721
0	29	152.839	1.40122	159.845
0	30	147.525	1.36763	154.363
0	31	164.859	2.81929	178.955
1	0	74.1137	2.10799	84.6537
1	1	77.3066	1.70923	85.8528
1	2	71.5504	1.70344	80.0676
1	3	72.805	1.58211	80.7156
1	4	78.6703	1.67331	87.0369
1	5	89.6611	1.57174	97.5198
1	6	91.4893	2.3676	103.327
1	7	105.212	1.72217	113.822
1	8	97.7162	1.66445	106.038
1	9	103.259	1.53309	110.924
1	10	85.5142	1.7941	94.4847
1	11	88.5191	1.65985	96.8184
1	12	88.7623	1.78466	97.6856
1	13	107.64	1.61307	115.705
1	14	83.4352	2.07187	93.7946
1	15	92.2657	1.72171	100.874
1	16	103.3	1.61882	111.394
1	17	99.9193	1.65454	108.192
1	18	98.8717	1.67968	107.27
1	19	80.4755	1.62687	88.6099
1	20	87.1145	1.66163	95.4226
1	21	100.923	1.59424	108.894
1	22	96.2722	1.75221	105.033
1	23	92.881	1.47362	100.249
1	24	95.1503	1.66034	103.452
1	25	71.7275	1.57609	79.608
1	26	95.9377	1.61684	104.022
1	27	73.694	1.73303	82.3591
1	28	105.468	1.64236	113.68
1	29	97.144	1.69099	105.599
1	30	115.06	1.72065	123.663
1	31	108.203	1.84828	117.444
2	0	70.5813	1.09399	76.0512
2	1	83.4836	8.18112	124.389
2	2	101.516	7.59024	139.467
2	3	102.891	7.72405	141.511
2	4	100.327	7.67964	138.725
2	5	119.549	6.28589	150.978
2	6	76.7074	7.32576	113.336
2	7	108.146	7.23817	144.337
2	8	98.4989	7.25603	134.779
2	9	92.7129	7.28032	129.115
2	10	91.035	6.97752	125.923
2	11	92.0092	7.11167	127.568
2	12	93.0789	7.1149	128.653
2	13	92.667	7.03703	127.852
2	14	110.753	6.91568	145.332
2	15	97.4513	7.26888	133.796
2	16	100.447	7.11192	136.007
2	17	86.4861	7.04735	121.723
2	18	151.787	6.99965	186.786
2	19	70.4121	7.4273	107.549
2	20	103.36	7.13555	139.037
2	21	66.1786	6.88837	100.62
2	22	91.4981	7.54465	129.221
2	23	88.1018	9.8886	137.545
2	24	76.9569	9.06016	122.258
2	25	104.673	9.03851	149.866
2	26	89.0223	8.82168	133.131
2	27	95.7986	8.37128	137.655
2	28	84.2151	7.64943	122.462
2	29	94.0569	8.14315	134.773
2	30	88.8141	7.91669	128.398
2	31	92.2382	1.26118	98.5441
3	0	103.497	15.5631	181.312
3	1	116.254	16.5191	198.85
3	2	98.0168	15.828	177.157
3	3	112.114	14.8652	186.44
3	4	94.4714	16.6441	177.692
3	5	115.199	15.1113	190.756
3	6	107.913	15.6295	186.06
3	7	108.972	14.8183	183.063
3	8	102.668	15.0876	178.106
3	9	109.533	14.9061	184.063
3	10	114.317	17.3204	200.919
3	11	90.4665	18.5504	183.219
3	12	100.69	20.8229	204.804
3	13	134.775	20.0479	235.014
3	14	127.402	22.9565	242.185
3	15	107.204	18.6991	200.699
3	16	125.519	24.983	250.433
3	17	126.144	18.9647	220.967
3	18	131.068	21.2003	237.07
3	19	104.706	17.7652	193.532
3	20	124.993	19.4825	222.406
3	21	106.542	17.6554	194.819
3	22	130.325	20.3254	231.952
3	23	120.633	17.0911	206.088
3	24	133.726	20.6034	236.742
3	25	126.687	17.4205	213.79
3	26	137.402	20.5942	240.373
3	27	115.784	19.6304	213.935
3	28	164.578	25.9604	294.38
3	29	112.241	19.5626	210.053
3	30	109.801	24.6054	232.828
3	31	143.461	17.2593	229.758
