0	0	2.30599	152.128
0	1	0.00169592	128.757
0	2	0.00145185	139.643
0	3	0.00163423	144.694
0	4	0.00171066	151.128
0	5	0.00184713	141.944
0	6	0.00171742	126.65
0	7	0.00178302	156.122
0	8	0.00191238	152.241
0	9	0.00195175	145.516
0	10	0.00209001	156.109
0	11	0.0022289	154.726
0	12	0.00259315	170.558
0	13	0.00260916	137.832
0	14	0.00262964	159.262
0	15	0.00252342	146.487
0	16	0.00283823	168.183
0	17	0.00285877	149.762
0	18	0.00242255	204.492
0	19	0.00287931	152.125
0	20	0.00250218	158.99
0	21	0.00236728	152.351
0	22	0.00222508	152.929
0	23	0.00209275	151.997
0	24	0.00198473	236.992
0	25	0.00189648	150.48
0	26	0.00189078	144.849
0	27	0.00182182	162.582
0	28	0.00171581	182.912
0	29	0.00165383	152.839
0	30	0.00179498	147.525
0	31	0.00162185	164.859
1	0	0.00167405	74.1137
1	1	0.0015221	77.3066
1	2	0.00163984	71.5504
1	3	0.0015827	72.805
1	4	0.00162374	78.6703
1	5	0.00156378	89.6611
1	6	0.00149787	91.4893
1	7	0.00153505	105.212
1	8	0.00168867	97.7162
1	9	0.00167862	103.259
1	10	0.00168581	85.5142
1	11	0.0016746	88.5191
1	12	0.0019493	88.7623
1	13	0.00209051	107.64
1	14	0.00213373	83.4352
1	15	0.00232986	92.2657
1	16	0.00288841	103.3
1	17	0.00282849	99.9193
1	18	0.00287444	98.8717
1	19	0.00279964	80.4755
1	20	0.00282692	87.1145
1	21	0.00284597	100.923
1	22	0.00269176	96.2722
1	23	0.00295038	92.881
1	24	0.00252339	95.1503
1	25	0.00251146	71.7275
1	26	0.00248321	95.9377
1	27	0.00223193	73.694
1	28	0.00201771	105.468
1	29	0.00191271	97.144
1	30	0.00189117	115.06
1	31	0.00181818	108.203
0	0	-0.0435858	152.128
0	1	0.00445457	128.757
0	2	0.00440221	139.643
0	3	0.00444048	144.694
0	4	0.00434253	151.128
0	5	0.00462965	141.944
0	6	0.00416258	126.65
0	7	0.00425895	156.122
0	8	0.00449502	152.241
0	9	0.0044744	145.516
0	10	0.00472137	156.109
0	11	0.00485639	154.726
0	12	0.00476719	170.558
0	13	0.00483375	137.832
0	14	0.00489684	159.262
0	15	0.00470036	146.487
0	16	0.00528697	168.183
0	17	0.00533194	149.762
0	18	0.00463759	204.492
0	19	0.00535643	152.125
0	20	0.0051296	158.99
0	21	0.00517506	152.351
0	22	0.00500082	152.929
0	23	0.00487433	151.997
0	24	0.00505638	236.992
0	25	0.00470034	150.48
0	26	0.00481848	144.849
0	27	0.00473119	162.582
0	28	0.00469739	182.912
0	29	0.00458928	152.839
0	30	0.00473936	147.525
0	31	0.00481575	164.859
1	0	0.00467828	74.1137
1	1	0.00441155	77.3066
1	2	0.00457348	71.5504
1	3	0.00431825	72.805
1	4	0.00452228	78.6703
1	5	0.00442836	89.6611
1	6	0.00417171	91.4893
1	7	0.00430878	105.212
1	8	0.00463147	97.7162
1	9	0.00458668	103.259
1	10	0.00473506	85.5142
1	11	0.00473953	88.5191
1	12	0.0050152	88.7623
1	13	0.00496518	107.64
1	14	0.00484136	83.4352
1	15	0.00503812	92.2657
1	16	0.00560919	103.3
1	17	0.00548229	99.9193
1	18	0.00557416	98.8717
1	19	0.0054278	80.4755
1	20	0.00545758	87.1145
1	21	0.00548659	100.923
1	22	0.00512079	96.2722
1	23	0.00557931	92.881
1	24	0.00523604	95.1503
1	25	0.00530466	71.7275
1	26	0.0052563	95.9377
1	27	0.0049782	73.694
1	28	0.00495447	105.468
1	29	0.00483374	97.144
1	30	0.00489702	115.06
1	31	0.00481582	108.203
0	0	-0.0470737	152.128
0	1	0.00389966	128.757
0	2	0.00372437	139.643
0	3	0.00385785	144.694
0	4	0.0038298	151.128
0	5	0.00409403	141.944
0	6	0.00370657	126.65
0	7	0.00380354	156.122
0	8	0.00402718	152.241
0	9	0.00402814	145.516
0	10	0.00426236	156.109
0	11	0.00441362	154.726
0	12	0.00445618	170.558
0	13	0.00451312	137.832
0	14	0.00456843	159.262
0	15	0.00438494	146.487
0	16	0.00493216	168.183
0	17	0.00497315	149.762
0	18	0.00430804	204.492
0	19	0.00499796	152.125
0	20	0.00471198	158.99
0	21	0.00470039	152.351
0	22	0.00451899	152.929
0	23	0.00437479	151.997
0	24	0.00445596	236.992
0	25	0.00416629	150.48
0	26	0.00424603	144.849
0	27	0.00415216	162.582
0	28	0.00407401	182.912
0	29	0.00396778	152.839
0	30	0.0041442	147.525
0	31	0.00409591	164.859
1	0	0.00403804	74.1137
1	1	0.00377466	77.3066
1	2	0.00394945	71.5504
1	3	0.00374811	72.805
1	4	0.00390651	78.6703
1	5	0.00381035	89.6611
1	6	0.00360367	91.4893
1	7	0.00371524	105.212
1	8	0.00401516	97.7162
1	9	0.00397976	103.259
1	10	0.00408217	85.5142
1	11	0.00407864	88.5191
1	12	0.00441034	88.7623
1	13	0.00443926	107.64
1	14	0.00436707	83.4352
1	15	0.00458503	92.2657
1	16	0.00519874	103.3
1	17	0.00508269	99.9193
1	18	0.00516744	98.8717
1	19	0.00503196	80.4755
1	20	0.00506298	87.1145
1	21	0.00509103	100.923
1	22	0.00476158	96.2722
1	23	0.00519278	92.881
1	24	0.00479983	95.1503
1	25	0.00484777	71.7275
1	26	0.00480176	95.9377
1	27	0.00450493	73.694
1	28	0.0044	105.468
1	29	0.00426707	97.144
1	30	0.00430042	115.06
1	31	0.0042081	108.203
0	0	-0.0400978	152.128
0	1	0.00500947	128.757
0	2	0.00508004	139.643
0	3	0.00502311	144.694
0	4	0.00485525	151.128
0	5	0.00516526	141.944
0	6	0.00461859	126.65
0	7	0.00471436	156.122
0	8	0.00496286	152.241
0	9	0.00492065	145.516
0	10	0.00518037	156.109
0	11	0.00529917	154.726
0	12	0.0050782	170.558
0	13	0.00515439	137.832
0	14	0.00522525	159.262
0	15	0.00501578	146.487
0	16	0.00564179	168.183
0	17	0.00569073	149.762
0	18	0.00496715	204.492
0	19	0.0057149	152.125
0	20	0.00554722	158.99
0	21	0.00564972	152.351
0	22	0.00548265	152.929
0	23	0.00537387	151.997
0	24	0.0056568	236.992
0	25	0.00523439	150.48
0	26	0.00539093	144.849
0	27	0.00531022	162.582
0	28	0.00532078	182.912
0	29	0.00521078	152.839
0	30	0.00533452	147.525
0	31	0.00553559	164.859
1	0	0.00531852	74.1137
1	1	0.00504844	77.3066
1	2	0.00519751	71.5504
1	3	0.00488839	72.805
1	4	0.00513805	78.6703
1	5	0.00504637	89.6611
1	6	0.00473974	91.4893
1	7	0.00490232	105.212
1	8	0.00524779	97.7162
1	9	0.00519361	103.259
1	10	0.00538795	85.5142
1	11	0.00540042	88.5191
1	12	0.00562006	88.7623
1	13	0.00549109	107.64
1	14	0.00531565	83.4352
1	15	0.00549122	92.2657
1	16	0.00601964	103.3
1	17	0.0058819	99.9193
1	18	0.00598087	98.8717
1	19	0.00582364	80.4755
1	20	0.00585219	87.1145
1	21	0.00588214	100.923
1	22	0.00548	96.2722
1	23	0.00596583	92.881
1	24	0.00567226	95.1503
1	25	0.00576155	71.7275
1	26	0.00571085	95.9377
1	27	0.00545146	73.694
1	28	0.00550894	105.468
1	29	0.0054004	97.144
1	30	0.00549361	115.06
1	31	0.00542354	108.203
