0	1	14.1823
1	1	-8.22643
2	1	8.2732
3	1	19.7365
4	1	-7.50686
5	1	22.4572
6	1	12.2067
7	1	19.729
8	1	9.70531
9	1	-6.49376
10	1	11.8074
11	1	0.552349
12	1	4.63985
13	1	6.72396
14	1	0.0156524
15	1	3.38642
16	1	22.5822
17	1	-13.0096
18	1	27.6629
19	1	18.8804
20	1	23.3353
21	1	-0.898568
22	1	6.24778
23	1	0
24	1	3.6857
25	1	3.48693
26	1	-28.1789
27	1	10.8222
28	1	-8.13064
39	1	39.5968
30	1	-85.8553
31	1	-20.9111
32	1	16.7112
33	1	-38.5813
34	1	27.0056
35	1	-22.9384
36	1	-14.8679
37	1	38.6084
38	1	-72.6385
39	1	0
