296	1		204.428	-0.0750972	0.00489171
297	1		205.497	-0.0735482	0.00486626
298	1		204.895	-0.0724212	0.00488056
299	1		199.696	-0.0307377	0.00500762
300	1		203.406	-0.0185621	0.00491628
301	1		193.04	0.0106555	0.00518026
302	1		198.04	-0.0246365	0.00504948
303	1		191.619	0.000250939	0.0052187
304	1		191.957	-0.0012386	0.00520951
305	1		194.678	0.0247128	0.00513669
306	1		190.196	0.0326935	0.00525774
307	1		198.809	-0.0582782	0.00502995
308	1		204.24	-0.054524	0.0048962
309	1		203.159	-0.0568466	0.00492225
310	1		204.417	-0.0612808	0.00489197
311	1		202.336	-0.0572092	0.00494227
312	1		209.495	-0.433608	0.00477338
313	1		203.485	-0.0601867	0.00491437
314	1		202.36	-0.0546444	0.00494168
315	1		204.086	-0.0625877	0.0048999
316	1		194.907	-0.0346293	0.00513066
317	1		204.134	-0.429067	0.00489874
318	1		199.51	-0.0532046	0.00501229
319	1		201.27	-0.0500055	0.00496845
320	1		200.649	-0.0472201	0.00498382
321	1		201.167	-0.0586165	0.00497099
322	1		201.802	-0.0568433	0.00495536
323	1		200.113	-0.0442227	0.00499718
324	1		197.227	-0.050633	0.0050703
325	1		199.581	-0.0449085	0.00501049
326	1		200.373	-0.0426182	0.00499069
327	1		202.237	-0.0527755	0.0049447
328	1		199.937	-0.0408881	0.00500157
329	1		200.727	-0.0505344	0.00498189
330	1		198.865	-0.0494316	0.00502854
331	1		209.361	-0.109065	0.00477644
332	1		170.112	-0.123274	0.00587849
333	1		188.416	-0.0236165	0.00530741
334	1		196.68	-0.0368413	0.0050844
335	1		196.788	-0.0397763	0.00508162
336	1		197.571	-0.0490963	0.00506147
337	1		199.858	-0.0616131	0.00500355
338	1		197.838	-0.0559386	0.00505464
339	1		197.268	-0.0533365	0.00506925
340	1		198.08	-0.0443596	0.00504847
341	1		197.565	-0.05318	0.00506161
342	1		197.213	-0.0554033	0.00507066
343	1		194.516	-0.0547192	0.00514096
344	1		195.796	-0.0543428	0.00510737
345	1		197.564	-0.0519497	0.00506166
346	1		196.204	-0.0524948	0.00509675
347	1		197.453	-0.0516956	0.00506449
348	1		199.352	-0.055662	0.00501626
349	1		198.108	-0.0562457	0.00504775
350	1		213.969	-0.123495	0.00467358
351	1		194.822	-0.0360889	0.00513288
352	1		191.357	-0.0844738	0.00522583
353	1		199.388	-0.082392	0.00501533
354	1		208.902	-0.430436	0.00478693
355	1		199.03	-0.0679461	0.00502437
356	1		209.568	-0.430669	0.00477172
357	1		196.518	-0.0435351	0.00508858
358	1		196.372	-0.0731147	0.00509236
359	1		196.358	-0.0389299	0.00509275
360	1		196.363	-0.0342106	0.00509262
361	1		201.279	-0.0471828	0.00496822
362	1		195.784	-0.0314703	0.00510768
363	1		196.961	-0.0433726	0.00507714
364	1		195.777	-0.0347162	0.00510784
365	1		197.404	-0.0606213	0.00506576
366	1		196.284	-0.0124872	0.00509465
367	1		197.358	-0.0227017	0.00506694
368	1		198.085	-0.030097	0.00504833
369	1		197.424	-0.0256278	0.00506524
370	1		206.814	-0.451042	0.00483526
371	1		198.961	-0.0367239	0.00502611
372	1		198.067	-0.0247508	0.00504878
373	1		174.514	0.0700554	0.00573022
374	1		197.301	-0.0295249	0.0050684
375	1		196.412	-0.0200692	0.00509134
376	1		189.254	0.00940465	0.0052839
377	1		200.466	-0.0191729	0.00498837
378	1		197.54	-0.0256308	0.00506227
379	1		198.366	-0.0295826	0.0050412
380	1		197.69	-0.0201573	0.00505841
381	1		197.876	-0.0529647	0.00505366
382	1		197.682	-0.0281325	0.00505862
383	1		198.762	-0.0300441	0.00503113
384	1		199.075	-0.00980109	0.00502324
385	1		196.701	-0.0226891	0.00508385
386	1		196.388	-0.015866	0.00509195
387	1		197.233	-0.0206101	0.00507016
388	1		197.349	-0.0244576	0.00506716
389	1		197.494	-0.024124	0.00506346
390	1		200.763	-0.046806	0.004981
391	1		198.055	-0.028781	0.00504909
392	1		197.652	-0.0299239	0.00505941
393	1		211.855	-0.442751	0.00472022
394	1		198.589	-0.0397098	0.00503552
395	1		199.763	-0.044719	0.00500592
396	1		197.962	-0.032009	0.00505147
397	1		197.887	-0.0334391	0.00505338
398	1		194.504	-0.0306577	0.00514129
399	1		200.466	-0.0565352	0.00498837
400	1		199.062	-0.0466845	0.00502356
401	1		199.19	-0.0450542	0.00502033
402	1		199.675	-0.0541115	0.00500814
403	1		201.944	-0.0758332	0.00495186
404	1		200.687	-0.0615476	0.00498288
405	1		201.513	-0.0695314	0.00496245
406	1		201.026	-0.0646583	0.00497449
407	1		204.797	-0.0764905	0.00488287
408	1		200.034	-0.0590441	0.00499916
409	1		201.623	-0.0749681	0.00495975
410	1		200.577	-0.0560137	0.00498562
411	1		198.884	-0.0480295	0.00502806
412	1		199.906	-0.0539704	0.00500236
413	1		199.726	-0.0569693	0.00500686
414	1		199.134	-0.0519126	0.00502174
415	1		198.661	-0.0547308	0.00503369
416	1		199.579	-0.0486418	0.00501055
417	1		198.45	-0.0416421	0.00503906
418	1		199.739	-0.052394	0.00500652
